"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': True}} - train/episode_reward__MAX"
"619776","-47.91189193725586","-99.14407348632812","3.3202896118164062","","","","-19.777891794840496","-42.10196304321289","16.637901306152344","301.34771728515625","301.34771728515625","301.34771728515625","","",""
"619904","-84.12689208984375","-84.12689208984375","-84.12689208984375","5.009735107421875","-193.86227416992188","203.88174438476562","-64.93284606933594","-64.93284606933594","-64.93284606933594","99.91339874267578","11.126632690429688","275.9431457519531","245.7549591064453","245.7549591064453","245.7549591064453"
"620032","93.95063018798828","-48.52156066894531","236.42282104492188","257.1174011230469","257.1174011230469","257.1174011230469","-16.9398193359375","-16.9398193359375","-16.9398193359375","43.352325439453125","43.352325439453125","43.352325439453125","","",""
"620160","-133.43900553385416","-227.50103759765625","-54.68939208984375","40.65483856201172","-196.8704376220703","278.18011474609375","-152.58137130737305","-199.01165771484375","-106.15108489990234","","","","","",""
"620288","-109.57060241699219","-152.69403076171875","-66.44717407226562","17.125904083251953","-110.404541015625","198.42718505859375","58.44995880126953","-98.22892761230469","215.12884521484375","82.40056864420573","-240.26036071777344","260.255615234375","229.02883911132812","145.76318359375","278.99005126953125"
"620416","-188.33227348327637","-319.261474609375","-57.403072357177734","-44.590667724609375","-58.412574768066406","-19.533309936523438","37.0313975016276","-174.8323516845703","255.52996826171875","","","","-43.497684478759766","-43.497684478759766","-43.497684478759766"
"620544","-245.6706657409668","-424.43792724609375","-66.90340423583984","-23.62030792236328","-23.62030792236328","-23.62030792236328","-50.59281539916992","-50.59281539916992","-50.59281539916992","228.57164764404297","206.90643310546875","250.2368621826172","270.3212585449219","263.4547119140625","277.18780517578125"
"620672","-224.89040184020996","-395.04180908203125","-54.73899459838867","-29.440643310546875","-29.440643310546875","-29.440643310546875","55.0374755859375","55.0374755859375","55.0374755859375","-36.051570892333984","-36.051570892333984","-36.051570892333984","100.35724639892578","-31.278518676757812","231.99301147460938"
"620800","-427.3132629394531","-631.7636108398438","-222.8629150390625","115.16204833984375","15.127059936523438","215.19703674316406","209.4875946044922","198.67446899414062","220.30072021484375","-2.0749053955078125","-2.0749053955078125","-2.0749053955078125","65.07250340779622","-23.794422149658203","236.41598510742188"
"620928","10.633537292480469","10.633537292480469","10.633537292480469","28.372024536132812","-101.17657470703125","254.3262176513672","-30.94440460205078","-30.94440460205078","-30.94440460205078","228.55242919921875","225.8926544189453","231.2122039794922","-39.564029693603516","-39.564029693603516","-39.564029693603516"
"621056","-250.72096252441406","-465.7505187988281","-86.25224304199219","","","","60.790184020996094","-65.9463119506836","212.49087524414062","-133.3292236328125","-133.3292236328125","-133.3292236328125","176.35360209147134","0.5289459228515625","267.3490905761719"
"621184","-123.26800155639648","-229.9774169921875","-45.96918869018555","63.49153137207031","-91.45063018798828","300.37725830078125","42.24473571777344","-180.14447021484375","264.6339416503906","134.24512990315756","-56.843955993652344","233.98812866210938","-129.26670837402344","-241.34112548828125","-17.192291259765625"
"621312","-31.551040649414062","-292.2576904296875","229.15560913085938","-227.6559295654297","-279.0279541015625","-176.28390502929688","-7.873893737792969","-7.873893737792969","-7.873893737792969","","","","249.23538208007812","249.23538208007812","249.23538208007812"
"621440","6.763092041015625","6.763092041015625","6.763092041015625","245.6173858642578","245.6173858642578","245.6173858642578","240.53590393066406","240.53590393066406","240.53590393066406","-187.40631103515625","-187.40631103515625","-187.40631103515625","165.9947509765625","41.90478515625","290.084716796875"
"621568","-253.1685333251953","-444.76629638671875","-61.570770263671875","-127.97999572753906","-154.27273559570312","-101.687255859375","165.59353637695312","-27.818634033203125","298.41693115234375","115.93334706624348","-27.249107360839844","249.82666015625","247.29345703125","247.29345703125","247.29345703125"
"621696","262.838134765625","262.838134765625","262.838134765625","12.658447265625","-190.97628784179688","250.4464874267578","-28.961284637451172","-44.007694244384766","-20.71649169921875","-13.894468943277994","-30.92886734008789","10.073616027832031","116.1235122680664","-116.5092544555664","286.0556640625"
"621824","239.1710662841797","220.20867919921875","258.1334533691406","-171.0597152709961","-583.8535766601562","241.73414611816406","127.80175399780273","-30.752479553222656","286.3559875488281","-13.148971557617188","-13.148971557617188","-13.148971557617188","-2.5231399536132812","-2.5231399536132812","-2.5231399536132812"
"621952","36.20817184448242","-116.6423110961914","189.05865478515625","145.60291290283203","54.19464111328125","237.0111846923828","-188.13268280029297","-198.5987091064453","-177.66665649414062","-38.61294174194336","-38.61294174194336","-38.61294174194336","240.2625503540039","234.0888671875","246.4362335205078"
"622080","-214.1848602294922","-302.4332580566406","-46.63157653808594","-93.09386571248372","-202.6780242919922","-30.887874603271484","-0.9328994750976562","-0.9328994750976562","-0.9328994750976562","145.24420928955078","-23.423057556152344","250.42782592773438","71.33442306518555","-91.7228775024414","234.3917236328125"
"622208","-48.143314361572266","-72.59561920166016","-23.691009521484375","100.93027305603027","-47.61281204223633","249.47335815429688","127.53099060058594","12.0880126953125","242.97396850585938","59.042816162109375","59.042816162109375","59.042816162109375","67.72276306152344","-128.69943237304688","264.14495849609375"
"622336","-142.01812489827475","-246.96388244628906","-4.305854797363281","296.7047119140625","296.7047119140625","296.7047119140625","57.2068977355957","-69.06793975830078","183.4817352294922","296.2476501464844","296.2476501464844","296.2476501464844","276.7897033691406","276.7897033691406","276.7897033691406"
"622464","-549.5459238688151","-989.1651611328125","7.0311126708984375","274.14129638671875","256.92791748046875","291.35467529296875","-75.56431579589844","-75.56431579589844","-75.56431579589844","50.665184020996094","-186.03651428222656","287.36688232421875","107.08027648925781","-179.6081085205078","256.6138916015625"
"622592","-239.787109375","-263.6507568359375","-215.9234619140625","","","","268.284423828125","268.284423828125","268.284423828125","81.16922378540039","-49.68376922607422","212.022216796875","-219.5609130859375","-219.5609130859375","-219.5609130859375"
"622720","-142.953369140625","-142.953369140625","-142.953369140625","123.54737091064453","-33.96650695800781","281.0612487792969","-179.0802459716797","-179.0802459716797","-179.0802459716797","283.6716613769531","265.83447265625","301.50885009765625","304.12890625","304.12890625","304.12890625"
"622848","-169.90044403076172","-232.70272827148438","-107.09815979003906","86.76993751525879","-59.692745208740234","233.2326202392578","238.30338541666666","152.39120483398438","292.1479187011719","","","","148.37397003173828","-8.697250366210938","305.4451904296875"
"622976","-47.878408432006836","-51.94898223876953","-43.80783462524414","-68.69627380371094","-68.69627380371094","-68.69627380371094","-3.464405059814453","-59.56201171875","52.633201599121094","240.53112030029297","235.02511596679688","246.03712463378906","199.46774291992188","199.46774291992188","199.46774291992188"
"623104","-444.51983642578125","-444.51983642578125","-444.51983642578125","3.2919921875","-273.71075439453125","280.29473876953125","-199.06256103515625","-199.06256103515625","-199.06256103515625","-457.2809143066406","-457.2809143066406","-457.2809143066406","148.3714714050293","44.02825164794922","252.71469116210938"
"623232","221.4288330078125","221.4288330078125","221.4288330078125","-160.7715301513672","-575.5150146484375","253.97195434570312","287.45428466796875","287.45428466796875","287.45428466796875","-281.52191162109375","-281.52191162109375","-281.52191162109375","-162.8814442952474","-333.23846435546875","-48.83259582519531"
"623360","16.593536376953125","-226.387451171875","259.57452392578125","-76.8980712890625","-76.8980712890625","-76.8980712890625","84.38280487060547","-81.32228088378906","250.087890625","9.472579956054688","-218.15383911132812","237.0989990234375","-24.589187622070312","-24.589187622070312","-24.589187622070312"
"623488","-3.7090015411376953","-43.79106521606445","36.37306213378906","221.7426528930664","187.2106475830078","256.274658203125","208.58648681640625","208.58648681640625","208.58648681640625","","","","151.9238306681315","-38.24781036376953","273.31842041015625"
"623616","103.09311103820801","-38.79996871948242","244.98619079589844","-279.87451171875","-279.87451171875","-279.87451171875","236.0690155029297","236.0690155029297","236.0690155029297","40.57941436767578","-188.3152618408203","267.8314208984375","-8.628898620605469","-8.628898620605469","-8.628898620605469"
"623744","-127.30206807454427","-250.04591369628906","0.49017333984375","-111.05815124511719","-111.05815124511719","-111.05815124511719","141.68444061279297","44.43951416015625","238.9293670654297","-64.44315338134766","-64.44315338134766","-64.44315338134766","43.67524719238281","43.67524719238281","43.67524719238281"
"623872","-42.32828330993652","-63.65302658081055","-21.0035400390625","159.15201822916666","-9.93096923828125","246.83731079101562","","","","","","","265.4816436767578","255.23745727539062","275.725830078125"
"624000","-69.01110076904297","-69.01110076904297","-69.01110076904297","-132.43660354614258","-274.78155517578125","9.908348083496094","208.44195556640625","101.67242431640625","315.21148681640625","","","","103.74714279174805","-22.90576934814453","230.40005493164062"
"624128","-263.3786315917969","-263.3786315917969","-263.3786315917969","-257.1965637207031","-510.33648681640625","-4.056640625","126.12853240966797","-10.480819702148438","262.7378845214844","204.61824798583984","178.23806762695312","230.99842834472656","30.270858764648438","-22.063270568847656","82.60498809814453"
"624256","190.15701293945312","190.15701293945312","190.15701293945312","17.021217346191406","-15.699554443359375","49.74198913574219","14.210685729980469","2.3556671142578125","26.065704345703125","-87.8189754486084","-154.77261352539062","-20.865337371826172","","",""
"624384","159.65120951334634","-6.5878753662109375","256.9295654296875","","","","-28.914276123046875","-28.914276123046875","-28.914276123046875","","","","240.28916931152344","239.3194580078125","241.25888061523438"
"624512","53.93041229248047","53.93041229248047","53.93041229248047","13.343101501464844","-166.9512176513672","193.63742065429688","-34.087303161621094","-53.21263122558594","-14.96197509765625","253.53023529052734","226.69850158691406","280.3619689941406","84.11339950561523","-34.302345275878906","202.52914428710938"
"624640","299.49468994140625","299.49468994140625","299.49468994140625","65.15901184082031","-108.85150146484375","239.16952514648438","237.69366455078125","237.69366455078125","237.69366455078125","-17.18646494547526","-170.2490997314453","140.72532653808594","-127.77400207519531","-242.97140502929688","-12.57659912109375"
"624768","-260.39977773030597","-541.6351318359375","-71.11334991455078","60.659688313802086","-145.13674926757812","275.6037902832031","139.7861785888672","-54.016937255859375","262.66131591796875","77.11742782592773","-84.0186996459961","238.25355529785156","-121.92373275756836","-212.7494659423828","-31.097999572753906"
"624896","-182.74407196044922","-263.1108093261719","-102.37733459472656","-42.9012336730957","-71.62632751464844","-14.176139831542969","-199.1950658162435","-367.0028991699219","-30.877113342285156","262.6671142578125","262.6671142578125","262.6671142578125","-73.42752265930176","-125.81883239746094","-21.036212921142578"
"625024","-11.900052388509115","-88.8384780883789","38.452354431152344","22.90374755859375","-181.58810424804688","291.1463317871094","","","","136.08133824666342","-45.36299514770508","227.7854766845703","-8.523933410644531","-37.33912658691406","20.291259765625"
"625152","-106.61528778076172","-171.0404052734375","-64.91011810302734","-138.09284210205078","-190.194091796875","-85.99159240722656","1.5886154174804688","1.5886154174804688","1.5886154174804688","17.6938959757487","-237.23683166503906","265.7623291015625","51.86277516682943","-42.77758026123047","179.76025390625"
"625280","-57.58806610107422","-88.83594512939453","-26.340187072753906","69.59717559814453","55.28656005859375","83.90779113769531","255.8248291015625","214.51303100585938","296.7302551269531","-36.72222900390625","-36.72222900390625","-36.72222900390625","102.90535736083984","-86.25331115722656","292.06402587890625"
"625408","28.302513122558594","28.302513122558594","28.302513122558594","-11.868026733398438","-11.868026733398438","-11.868026733398438","-3.6850051879882812","-3.6850051879882812","-3.6850051879882812","","","","-100.84977722167969","-100.84977722167969","-100.84977722167969"
"625536","42.56044006347656","42.56044006347656","42.56044006347656","-32.56058883666992","-32.56058883666992","-32.56058883666992","252.29407501220703","239.8638458251953","264.72430419921875","47.85089111328125","-210.3638916015625","306.065673828125","70.46623229980469","-42.61065673828125","183.54312133789062"
"625664","","","","138.63289896647134","-89.07791137695312","266.7391662597656","287.2089538574219","287.2089538574219","287.2089538574219","150.7365353902181","-61.7072639465332","289.94085693359375","","",""
"625792","116.66924285888672","-13.001220703125","246.33970642089844","-11.077316284179688","-11.077316284179688","-11.077316284179688","24.033920288085938","-221.37100219726562","269.4388427734375","-4.873195648193359","-58.576114654541016","53.99366760253906","246.38748931884766","240.2813720703125","252.4936065673828"
"625920","15.124942779541016","15.124942779541016","15.124942779541016","28.752835591634113","-143.2010955810547","208.26451110839844","-13.635489145914713","-43.854122161865234","20.911575317382812","","","","-17.276153564453125","-17.276153564453125","-17.276153564453125"
"626048","21.65643819173177","-55.630775451660156","137.72024536132812","-237.01353454589844","-237.01353454589844","-237.01353454589844","-50.95367240905762","-53.5334587097168","-48.37388610839844","172.63568115234375","-0.14459228515625","270.889404296875","239.53907775878906","225.34278869628906","253.73536682128906"
"626176","-143.20264689127603","-187.38922119140625","-89.64913940429688","72.80111694335938","-47.62060546875","231.056884765625","-220.0030059814453","-220.0030059814453","-220.0030059814453","-72.17599487304688","-81.65691375732422","-62.69507598876953","246.79776000976562","246.79776000976562","246.79776000976562"
