"Step","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'current_vs_next', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': True, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': True, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MIN","buffer: {'buffer_size': 100000, 'batch_size': 256, 'scratch_dir': None, 'prioritized_replay': False, 'alpha': 0.6, 'beta': 0.4, 'mico_priority': {'enable_mico': False, 'priority_type': 'all_vs_all', 'priority_weight': 1.0, 'normalize_priorities': False}} - train/episode_reward__MAX"
"89600","15.321903800964355","15.060606956481934","15.526315689086914","15.303099060058594","14.90322494506836","15.692307472229004","15.651824569702148","15.371428489685059","16.090909957885742","15.235255813598632","14.9354829788208","15.54054069519043","15.50748291015625","15.314286231994629","15.743590354919434"
"89728","15.421983909606933","15.12121295928955","15.684210777282715","15.456602478027344","15","15.926828384399414","15.712702560424805","15.45714282989502","16.136363983154297","15.560541534423828","15.176470756530762","15.743590354919434","15.569132423400879","15.5","15.631579399108887"
"89856","15.333749961853027","14.96875","15.800000190734863","15.48972110748291","15.03125","15.800000190734863","15.41586742401123","15.030303955078125","15.692307472229004","12.950197505950928","3.4000000953674316","15.902438163757324","15.361056327819824","15.03125","15.605263710021973"
"89984","15.451213455200195","15.181818962097168","15.666666984558105","15.4419921875","15.15151596069336","15.6578950881958","15.57502555847168","15.314286231994629","15.743590354919434","15.370965003967285","15.12121295928955","15.552631378173828","15.527359771728516","15","16.046510696411133"
"90112","15.31016902923584","14.90322494506836","15.5","15.522256851196289","15.314286231994629","15.800000190734863","15.430415534973145","15.314286231994629","15.717948913574219","12.857626581192017","2.555555582046509","15.725000381469727","15.513994026184083","15.38888931274414","15.699999809265137"
"90240","15.601165771484375","15.12121295928955","15.871794700622559","15.412742805480956","15.20588207244873","15.769230842590332","15.68941421508789","15.15151596069336","16.095237731933594","14.67005786895752","11.428571701049805","15.763157844543457","15.511190032958984","15.342857360839844","15.692307472229004"
"90368","15.56786289215088","15.40540599822998","15.794872283935547","15.492990112304687","15.03125","15.769230842590332","15.460268211364745","14.90322494506836","16","14.854983520507812","12.36842155456543","15.666666984558105","15.418253517150879","15.0625","15.717948913574219"
"90496","15.258699417114258","14.774192810058594","15.6578950881958","15.370225715637208","14.7333345413208","15.824999809265137","15.386202812194824","15.15151596069336","15.717948913574219","14.50287914276123","11.125","15.699999809265137","15.434657096862793","15.060606956481934","15.77500057220459"
"90624","15.110336303710938","14.333333015441895","15.648649215698242","15.110633087158202","14.535715103149414","15.702703475952148","14.68028678894043","14.239999771118164","15.393939971923828","14.95639762878418","14.392857551574707","15.342857360839844","14.976756477355957","14.60714340209961","15.212121963500977"
"90752","15.40853328704834","15.058823585510254","15.883720397949219","15.64054069519043","15.447368621826172","15.809524536132812","15.403103256225586","15.142857551574707","15.707316398620605","15.005277061462403","12.5","15.95348834991455","15.552690505981445","15.171428680419922","15.804877281188965"
"90880","15.548274803161622","15.342857360839844","15.878047943115234","15.488963317871093","15.264705657958984","15.926828384399414","15.575020790100098","15.12121295928955","15.878047943115234","4.3601123809814455","-39","15.371428489685059","15.546911430358886","15.38888931274414","15.717948913574219"
"91008","15.331323623657227","15.12121295928955","15.54054069519043","15.599876594543456","15.29411792755127","15.904762268066406","15.558192443847656","15.38888931274414","15.878047943115234","15.10328254699707","13.458333969116211","15.804877281188965","15.414294242858887","15.12121295928955","15.594594955444336"
"91136","15.546098709106445","15.235294342041016","15.875","15.546120262145996","15.264705657958984","15.717948913574219","15.398233032226562","15.20588207244873","15.800000190734863","15.46522560119629","14.55555534362793","16.066667556762695","15.449787139892578","15.285714149475098","15.605263710021973"
"91264","15.451309394836425","14.96875","15.976190567016602","15.542253684997558","15.181818962097168","15.853657722473145","15.404272079467773","14.071429252624512","15.902438163757324","15.29444465637207","14.243243217468262","15.621622085571289","15.622435188293457","15.352941513061523","16.090909957885742"
"91392","15.45826358795166","15.235294342041016","15.928571701049805","15.627052116394044","15.20588207244873","15.952381134033203","15.38501148223877","15.264705657958984","15.513513565063477","13.939955520629884","8.100000381469727","15.692307472229004","15.426273155212403","15.20588207244873","15.594594955444336"
"91520","15.65555362701416","15.20588207244873","15.902438163757324","15.581500053405762","15.472222328186035","15.710526466369629","15.435268592834472","15.03125","15.631579399108887","15.098550796508789","13.300000190734863","15.853657722473145","15.586848640441895","15.285714149475098","15.824999809265137"
"91648","14.968885231018067","14.517241477966309","15.342857360839844","15.27354564666748","14.700000762939453","15.578947067260742","15.232836151123047","14.700000762939453","15.77500057220459","13.010563945770263","4.2727274894714355","15.717948913574219","15.262866592407226","15","15.527777671813965"
"91776","15.562267684936524","15.147058486938477","16.045455932617188","15.389675712585449","15.125","15.850000381469727","15.478348541259766","15.15151596069336","15.975608825683594","14.93429946899414","13.434782981872559","15.605263710021973","15.565402603149414","15.29411792755127","15.75"
"91904","15.258525085449218","14.571429252624512","15.878047943115234","15.632349014282227","15.5","15.951218605041504","15.345584869384766","14.689655303955078","15.743590354919434","15.841795921325684","15.235294342041016","17","15.553891944885255","15.12121295928955","15.850000381469727"
"92032","14.615357971191406","10.679999351501465","16","5.448828315734863","-33.5","15.371428489685059","15.454537391662598","15.09375","15.717948913574219","14.16059684753418","10.035715103149414","15.352941513061523","15.322686958312989","15.12121295928955","15.621622085571289"
"92160","15.36994800567627","14.885714530944824","15.6578950881958","11.563186264038086","-4.5","15.780487060546875","15.360944938659667","15.090909957885742","15.829267501831055","15.273905754089355","14.75","15.605263710021973","15.496605682373048","15.257143020629883","15.75"
"92288","15.426340675354004","15.342857360839844","15.486486434936523","2.2202449798583985","-50.333335876464844","15.55555534362793","15.46019630432129","15.117647171020508","15.850000381469727","10.544207954406739","-6.25","15.631579399108887","15.30787353515625","15.03125","15.567567825317383"
"92416","15.462213134765625","14.96875","15.725000381469727","6.220351028442383","-31.5","15.976190567016602","15.514479827880859","15.060606956481934","15.878047943115234","15.73820948600769","15.264705657958984","16.125","15.46366024017334","14.517241477966309","15.928571701049805"
"92544","14.194752311706543","11.1875","15.342857360839844","14.85838508605957","13.972222328186035","15.605263710021973","14.966146278381348","14.407407760620117","15.361111640930176","4.729985618591309","-37.5","15.55555534362793","15.231652641296387","14.90000057220459","15.692307472229004"
"92672","15.47141056060791","14.700000762939453","15.824999809265137","15.586391830444336","15.513513565063477","15.666666984558105","15.613446617126465","15.371428489685059","15.800000190734863","3.222555160522461","-46.333335876464844","15.631579399108887","15.134543991088867","13.679999351501465","15.710526466369629"
"92800","15.441444206237794","15.181818962097168","15.631579399108887","6.621503257751465","-28","15.472222328186035","15.469095230102539","14.806450843811035","15.794872283935547","14.159039878845215","8.5","15.743590354919434","15.424049568176269","15.212121963500977","15.605263710021973"
"92928","15.46656608581543","15.352941513061523","15.605263710021973","15.307149887084961","15.15151596069336","15.54054069519043","15.275286102294922","14.838708877563477","15.45714282989502","12.056848239898681","4.857142925262451","15.631579399108887","13.91728343963623","9.166666984558105","15.552631378173828"
"93056","15.557001686096191","15.342857360839844","15.878047943115234","-3.842555809020996","-81.5","15.85714340209961","15.372089195251466","15.228571891784668","15.605263710021973","9.440418434143066","-13.333333969116211","15.631579399108887","14.871178817749023","13.55555534362793","15.55555534362793"
"93184","15.127997970581054","14.344827651977539","15.675676345825195","10.815126419067383","-7.857143402099609","15.853657722473145","15.327845001220703","14.666666984558105","15.952381134033203","14.600982856750488","13.000000953674316","15.428571701049805","14.993960952758789","13.942856788635254","15.526315689086914"
"93312","15.532134628295898","15.199999809265137","15.77500057220459","12.20346474647522","-1.6666667461395264","15.800000190734863","15.553792953491211","15.399999618530273","15.717948913574219","13.923970413208007","8.333333969116211","15.904762268066406","15.427294158935547","14.7333345413208","15.820512771606445"
"93440","15.057166862487794","14.766667366027832","15.44444465637207","9.162510871887207","-14.5","15.342857360839844","15.085080528259278","14.700000762939453","15.486486434936523","14.45596694946289","12.65000057220459","15.371428489685059","14.963703918457032","14.709676742553711","15.432433128356934"
"93568","15.376784324645996","15","15.743590354919434","15.342083740234376","14.742856979370117","15.824999809265137","15.369536018371582","14.7333345413208","15.824999809265137","14.249404335021973","10.875","15.692307472229004","15.547590065002442","15.342857360839844","15.850000381469727"
"93696","15.540570640563965","15.20588207244873","16.06818199157715","15.31167392730713","14.774192810058594","15.692307472229004","15.38223056793213","15.212121963500977","15.692307472229004","14.804604721069335","13.047618865966797","15.486486434936523","15.253624725341798","15","15.5"
"93824","15.290010261535645","14.90322494506836","15.717948913574219","15.41966896057129","14.80000114440918","16.090909957885742","15.408121871948243","15.12121295928955","15.85714340209961","14.32729263305664","12.210526466369629","15.371428489685059","15.304432678222657","14.9375","15.769230842590332"
"93952","15.077779960632324","14.111111640930176","15.605263710021973","15.50561695098877","14.9375","15.951218605041504","15.468982315063476","15.272727966308594","15.743590354919434","14.231039428710938","12.666666984558105","15.416666984558105","15.321965980529786","15.090909957885742","15.513513565063477"
"94080","14.8134126663208","11.88888931274414","15.902438163757324","15.476071548461913","15.181818962097168","15.902438163757324","15.551847076416015","15.44444465637207","15.77500057220459","13.455130577087402","7.125","15.717948913574219","15.51255760192871","15.272727966308594","15.878047943115234"
"94208","14.164288330078126","9.384615898132324","15.631579399108887","15.243224143981934","15.090909957885742","15.428571701049805","15.54808464050293","15.323529243469238","15.77500057220459","12.767682647705078","8.181818008422852","15.513513565063477","15.266752624511719","15.060606956481934","15.527777671813965"
"94336","15.009679794311523","14.392857551574707","15.631579399108887","14.902988052368164","14.586206436157227","15.12121295928955","14.7609281539917","13.666666984558105","15.514286041259766","7.860606002807617","-10","15.303030967712402","10.714828491210938","-7","15.594594955444336"
"94464","15.71924057006836","15.486486434936523","16.113636016845703","15.553042793273926","15.472222328186035","15.675676345825195","15.627929496765137","15.20588207244873","15.878047943115234","-9.85963249206543","-53","15.615385055541992","15.502707862854004","14.558823585510254","16.217391967773438"
"94592","15.70568389892578","15.44444465637207","15.90000057220459","15.596415519714355","15.314286231994629","15.878047943115234","15.767008590698243","15.578947067260742","15.926828384399414","11.0277587890625","-5.75","15.853657722473145","15.700632286071777","15.399999618530273","16.06818199157715"
"94720","15.39837818145752","15.12121295928955","15.513513565063477","12.9910804271698","2.6666667461395264","15.878047943115234","15.640998268127442","15.15151596069336","15.824999809265137","11.7259015083313","-3.3333334922790527","15.952381134033203","15.417982482910157","15.176470756530762","15.594594955444336"
"94848","15.604596519470215","15.264705657958984","15.90625","8.33721046447754","-21.33333396911621","16.15909194946289","15.608118057250977","15.125","15.951218605041504","12.466268807649612","0.4000000059604645","15.820512771606445","15.73323459625244","15.45714282989502","15.904762268066406"
"94976","14.233718109130859","8.466667175292969","15.875","9.605315017700196","-14","15.780487060546875","15.376266860961914","14.766667366027832","15.699999809265137","-0.17328205108642578","-62.5","15.6578950881958","15.407260131835937","15.12121295928955","15.717948913574219"
"95104","15.527652359008789","15.117647171020508","15.77500057220459","5.5647224426269535","-34.5","15.717948913574219","15.643060111999512","15.176470756530762","16.066667556762695","15.401820373535156","15","15.692307472229004","15.347502517700196","15.12121295928955","15.54054069519043"
"95232","15.523061561584473","14.464286804199219","16.11627960205078","8.790505027770996","-18.5","15.824999809265137","15.521098709106445","15.12121295928955","15.952381134033203","15.432752418518067","15.176470756530762","15.743590354919434","15.456589508056641","14.838708877563477","15.743590354919434"
"95360","15.418210220336913","15.060606956481934","15.666666984558105","15.402272605895996","15.12121295928955","15.717948913574219","15.38267250061035","15.176470756530762","15.902438163757324","15.23660717010498","14.96875","15.399999618530273","15.407180404663086","15.117647171020508","15.800000190734863"
"95488","15.576442337036132","15.527777671813965","15.666666984558105","15.455403709411621","15.090909957885742","15.692307472229004","15.695377922058105","15.594594955444336","15.926828384399414","15.306139373779297","14.806450843811035","15.853657722473145","15.596980476379395","15.371428489685059","15.743590354919434"
"95616","15.056934547424316","14.933334350585938","15.212121963500977","15.122595405578613","14.90625","15.594594955444336","15.265316390991211","14.774192810058594","15.567567825317383","15.041818618774414","14.966667175292969","15.15151596069336","15.336923789978027","14.96875","15.729729652404785"
"95744","15.278593063354492","14.939393997192383","15.625","15.641276931762695","15.472222328186035","15.926828384399414","15.562508010864258","15.29411792755127","15.710526466369629","15.251346969604493","14.939393997192383","15.5","15.420428276062012","15.171428680419922","15.976743698120117"
"95872","15.419486236572265","15.15151596069336","15.824999809265137","15.316634178161621","14.96875","15.578947067260742","15.673116874694824","15.147058486938477","15.951218605041504","15.544000625610352","15.03125","15.824999809265137","15.34975471496582","15.03125","15.853657722473145"
"96000","15.418284034729004","14.806450843811035","15.904762268066406","15.476022338867187","15.235294342041016","15.692307472229004","15.705860710144043","15.486486434936523","15.951218605041504","15.419424057006836","15.12121295928955","15.824999809265137","15.564248085021973","15.181818962097168","15.829267501831055"
"96128","15.262614631652832","14.700000762939453","15.684210777282715","15.41729907989502","15.15151596069336","15.594594955444336","15.5969087600708","15.235294342041016","15.878047943115234","15.654306221008301","15.235294342041016","16.217391967773438","15.541242599487305","15.176470756530762","15.769230842590332"
